custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model
688221_1208597778_glm4_dewrap_join_chunk_0009,688221,前沿生物,1208597778,9,20,results/glm4_dewrap_join_pilot50_20260705/chunks/688221_1208597778_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5878,5246,3797,3797,20,3797,195,197,艾可宁于2018年5月获批中国上市，适用于已接受抗HIV治疗但仍有HIV-1复制的感染者，每周注射一次，需与其他抗逆转录病毒药物联用，48周HIV RNA低于50 copies/ml受试者比例为80.4%。与全球主流新药相比，艾可宁是唯一注射给药且不需每日给药的药物，与其他药物相互作用小。2018年全球主流药物中捷扶康、绥美凯等销售规模和份额较高，且部分已进入中国或医保，仍与艾可宁形成竞争。,98,64,64,0,5,16,5,9,19,10,29,0.453125,4,-25,2.796875,
688221_1208597778_glm4_dewrap_join_chunk_0010,688221,前沿生物,1208597778,10,20,results/glm4_dewrap_join_pilot50_20260705/chunks/688221_1208597778_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6275,5565,3998,3998,20,3998,213,213,已上市注射抗HIV药物中，艾可宁、T-20和Trogarzo均需联合用药；艾可宁每周静脉注射一次，48周病毒抑制率80.4%，月治疗费用7936元，优于T-20每日两次注射及23%的48周抑制率。艾可宁是中国市场唯一获批上市的抗HIV长效注射药，也是全球首例获批长效HIV融合抑制剂，2019年销售收入2086.00万元。公司联合疗法为长效全注射两药组合，拟每2-4周给药一次，探索多重耐药、维持治疗、免疫疗法和预防等适应症。,107,61,61,0,3,12,5,8,20,13,33,0.5409836065573771,4,-29,3.1311475409836067,
688221_1208597778_glm4_dewrap_join_chunk_0011,688221,前沿生物,1208597778,11,20,results/glm4_dewrap_join_pilot50_20260705/chunks/688221_1208597778_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6647,6173,3963,3963,20,3963,239,239,"发行人联合疗法是全球处于II期及以后主要抗HIV药物中的复合制剂之一，维持治疗适应症处于美国II期临床，国内除其外暂无其他复合制剂进入II期及以后。艾可宁为公司自主研发国家一类新药，是首款中国自主研发并获批上市的抗HIV新药、全球首例获批长效HIV融合抑制剂，每周注射一次，已进入多项诊疗指南和专家共识。艾可宁目标推广人群包括耐药、肝肾功能异常、住院及重症患者，中国慢性治疗及住院重症目标人群约53.8-58.8万人；发展中国家拟覆盖逾60国，对应HIV携带者约1,500万人。",120,47,47,0,5,14,8,10,7,3,10,0.2127659574468085,3,-7,2.1914893617021276,
688221_1208597778_glm4_dewrap_join_chunk_0012,688221,前沿生物,1208597778,12,20,results/glm4_dewrap_join_pilot50_20260705/chunks/688221_1208597778_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6492,6103,3994,3994,20,3994,226,226,"发行人联合疗法面向全球市场，探索多重耐药、维持疗法、免疫治疗和预防4种适应症，拟每2-4周给药一次，若成功研发，旨在替代部分主流口服药物。AB001为新型透皮镇痛贴片，美国II期临床中治疗前VAS评分74.4±12.56，治疗8天后下降32.0±20.74，且无异味、不含酒精、基质厚度约0.2毫米。公司拥有艾可宁全球主要市场专利及GMP生产设施，乾德路基地产能18万支/年，拟建设1,000万支注射用HIV融合抑制剂项目，一期设计产能250万支/年。",113,55,55,0,4,20,9,10,9,3,12,0.21818181818181817,3,-9,2.1636363636363636,
688221_1208597778_glm4_dewrap_join_chunk_0013,688221,前沿生物,1208597778,13,20,results/glm4_dewrap_join_pilot50_20260705/chunks/688221_1208597778_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7123,6761,3978,3978,20,3978,247,247,"公司艾可宁上市后通过前瞻性研究、真实世界病例、学术会议等方式进入《中国艾滋病诊疗指南（2018版）》等指南和专家共识，并建立自有专业学术推广团队，重点拓展耐药、肝肾功能异常、合并症及暴露后预防领域。公司目前收入主要来自艾可宁，产品结构不够丰富，正加速联合疗法和AB001商业化。2018年至2020年1-6月，艾可宁销量分别为2,470支、26,174支和8,752支，销售额分别为191.11万元、2,086.00万元和684.74万元，产销率分别为14.02%、36.23%和60.46%。",124,61,61,0,6,24,10,9,8,4,12,0.19672131147540983,3,-9,2.0163934426229506,
688221_1208597778_glm4_dewrap_join_chunk_0014,688221,前沿生物,1208597778,14,20,results/glm4_dewrap_join_pilot50_20260705/chunks/688221_1208597778_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6146,5548,3975,3975,20,3975,232,232,"报告期内艾可宁产能利用率分别为19.58%、40.14%和16.08%，乾德路生产基地尚处生产初期，未实现规模化生产。公司2019年艾可宁销售收入2,086.00万元，较2018年增长991.55%；2020年1-6月销售收入684.74万元，区域收入主要来自华东和华南。2018年、2019年和2020年1-6月，前五大客户销售占比分别为92.12%、89.11%和74.06%，呈下降趋势；经销商和DTP药房终端售价统一为992元/支，报告期无质量问题退换货。",116,52,52,0,5,9,8,12,14,4,18,0.34615384615384615,3,-15,2.6346153846153846,
688221_1208597778_glm4_dewrap_join_chunk_0015,688221,前沿生物,1208597778,15,20,results/glm4_dewrap_join_pilot50_20260705/chunks/688221_1208597778_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6398,5840,3992,3992,20,3992,252,254,"2017年至2020年1-6月，公司主要原辅材料采购金额分别为203.90万元、453.44万元、872.86万元和257.54万元，主要包括DMF、乙腈、DCM、Fmoc-AEEAC-OH、三氟乙酸和Rink Amide-MBHA Resin树脂。报告期原材料价格有波动，Fmoc-AEEAC-OH和树脂因技术难度较高单价显著高于有机溶剂，能源价格基本稳定。委外服务采购随研发生产扩大而上升，2020年1-6月前五大委外服务供应商采购额2,099.32万元，占77.27%，公司称不存在依赖单一供应商风险。",126,45,45,0,4,10,7,10,11,3,14,0.3111111111111111,3,-11,2.511111111111111,
688221_1208597778_glm4_dewrap_join_chunk_0016,688221,前沿生物,1208597778,16,20,results/glm4_dewrap_join_pilot50_20260705/chunks/688221_1208597778_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6431,5627,3910,3910,20,3910,307,307,公司依据自主研发的艾可宁原料药核心生产工艺和通过GMP认证的生产设施，可自主生产艾博韦泰原料药，乾德路基地原料药车间产能约18kg/年，并以深圳健元、上海昂博、江苏诺泰澳赛诺三家CMO补充供应。2018年至2020年上半年，公司自产原料药数量分别为4.59kg、15.91kg、6.76kg，2019年委托生产19.10kg，委托单位成本由215.52万元/kg降至125.70万元/kg。公司委托Celldex生产3BNC117用于美国联合疗法临床试验，2017、2018年分别支付655.27万元和980.55万元，并于2019年与Patheon签署协议，覆盖III期样品生产、工艺验证及上市后全球商业化供应。,154,128,128,0,18,31,43,24,10,2,12,0.09375,3,-9,1.8671875,
688221_1208597778_glm4_dewrap_join_chunk_0017,688221,前沿生物,1208597778,17,20,results/glm4_dewrap_join_pilot50_20260705/chunks/688221_1208597778_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6283,5418,3958,3958,20,3958,247,247,"截至招股说明书签署日，公司及子公司拥有6宗土地使用权，合计面积约275,570平方米，并在境内拥有27项注册商标、香港2项注册商标。公司拥有2项中国发明专利和10项境外发明专利，其中美国律师事务所意见确认相关境外专利有效、可执行且未发现所有权、有效性或可执行性书面异议及涉诉情况。公司取得美国洛克菲勒大学3BNC117全球开发、制造及销售授权，以及上海药物研究所抗新冠候选药物DC系列全球临床开发、生产、制造及商业化授权，并持有药品生产许可证、GMP证书、新药证书和注射用艾博韦泰药品注册批件。",124,103,103,0,20,24,26,16,14,3,17,0.1650485436893204,3,-14,1.8932038834951457,
688221_1208597778_glm4_dewrap_join_chunk_0018,688221,前沿生物,1208597778,18,20,results/glm4_dewrap_join_pilot50_20260705/chunks/688221_1208597778_glm4_dewrap_join_chunk_0018.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6803,6213,3935,3935,20,3935,314,314,艾可宁为每周一次注射给药的抗HIV药物，III期中期分析显示试验组100%受试者依从性在90%-110%范围内，对照组为96.7%，且其蛋白水解酶代谢路径与重症合并用药相互作用小。公司核心技术包括HIV感染肽衍生物融合抑制剂，使艾博韦泰体内半衰期达11至12天，并应用于艾可宁及联合疗法。3BNC117靶向HIV包膜CD4结合位点，对237种HIV病毒株中的195种显示活性，最高30mg/kg给药后一周受试者病毒载量下降8-250倍，并可将病毒反弹时间延长至5-9.9周。公司围绕产品及研发管线在中国、美国、欧洲、日本等地持有12项发明专利及1项专利家族授权许可，艾可宁及联合疗法分别获得国家重大专项“十二五”“十三五”支持。,157,96,96,0,8,22,22,21,17,6,23,0.23958333333333334,4,-19,2.3645833333333335,
688221_1208597778_glm4_dewrap_join_chunk_0019,688221,前沿生物,1208597778,19,20,results/glm4_dewrap_join_pilot50_20260705/chunks/688221_1208597778_glm4_dewrap_join_chunk_0019.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6602,5943,3940,3940,20,3940,336,339,公司拟将艾可宁与3BNC117组成全注射、长效两药复合制剂，用于替代口服药物、抑制耐药HIV病毒并探索延迟病毒反弹和功能性治愈。洛克菲勒大学3BNC117 I期试验纳入55人，30mg/kg单次输注后HIV携带者病毒载量平均下降1.57 log10 copies/ml，抑制可持续21天，且未观察到严重不良事件。II期试验中14名完成治疗者在分析治疗中断后，A组病毒反弹延迟5至9周，B组最长延迟19周，安全性和耐受性良好。AB001美国II期试验在9个中心入组146名慢性腰背痛患者，显示较安慰剂降低VAS疼痛指数；中国桥接I期显示无严重不良事件，98.6%皮肤耐受性评分无刺激或仅极小红疹，连续给药后Cmax和AUC0-∞为20mg口服吡罗昔康胶囊的6.63%和8.36%。,168,83,83,0,6,16,18,18,18,7,25,0.30120481927710846,4,-21,2.566265060240964,
688221_1208597778_glm4_dewrap_join_chunk_0020,688221,前沿生物,1208597778,20,20,results/glm4_dewrap_join_pilot50_20260705/chunks/688221_1208597778_glm4_dewrap_join_chunk_0020.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,2971,2724,1694,1694,20,1694,280,280,"公司研发目标为推动艾可宁+3BNC117联合疗法取得国家药监局及美国FDA新药上市批文并实现多区域销售，推动AB001取得国家药监局新药上市批文并实现中国市场销售。报告期内研发投入分别为8,355.43万元、9,943.77万元、8,542.12万元和5,630.93万元，2020年上半年研发投入占营业收入比例为822.35%。截至2020年6月30日，公司拥有37名研发人员，其中7名博士、16名硕士，核心技术人员3人均为博士，研发团队覆盖新药研发、生产及销售完整产业链；公司2017年成立香港前沿作为海外业务平台，并于2019年向俄罗斯和南非销售艾可宁。",140,62,62,0,5,13,19,15,8,2,10,0.16129032258064516,3,-7,2.225806451612903,
688133_1208611098_glm4_dewrap_join_chunk_0001,688133,泰坦科技,1208611098,1,14,results/glm4_dewrap_join_pilot50_20260705/chunks/688133_1208611098_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7439,7139,3973,3973,14,3973,300,300,"公司提供科研试剂、特种化学品、科研仪器及耗材、实验室建设及科研信息化服务，客户覆盖高校、科研院所、政府机构和创新研发型企业，并以自主品牌与第三方品牌结合形成产品矩阵。公司自主开发探索平台并与ERP对接，报告期客户通过平台自主下单占比为7.46%、8.75%和11.69%。科研试剂销售金额占主营业务收入12.80%、13.18%和14.98%，高端试剂超过80,000个品种、250,000种规格，Adamas销售占比7.61%、7.66%和8.93%。特种化学品Tichem销售占比31.35%、32.51%和28.59%，第三方品牌科研仪器及耗材销售占比25.75%、23.41%和27.20%。",150,108,108,0,10,12,28,37,18,3,21,0.19444444444444445,4,-17,2.462962962962963,
688133_1208611098_glm4_dewrap_join_chunk_0002,688133,泰坦科技,1208611098,2,14,results/glm4_dewrap_join_pilot50_20260705/chunks/688133_1208611098_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7472,7140,3996,3996,14,3996,309,309,"公司订单以客户委托下单为主，销售工程师负责需求沟通和订单形成，客服负责订单录入、处理和跟踪；截至2019年12月31日，公司销售人员199人，按华东、华南、西南等客户密集区域布局。公司销售SKU超过60万，研发模式以客户访谈、数据挖掘、前沿技术和历史采购数据确定产品技术指标、包装规格和定价。自主品牌科研试剂、特种化学品、科研仪器及耗材主要通过OEM生产，公司掌握工艺配方、生产流程、技术参数指标和质量控制方案，并与OEM供应商签署保密协议。公司高端试剂Adamas拥有30,000多个品种、超过5万种规格，Greagent拥有2,000多种产品，Tichem超过1,500种产品，Titan耗材规格超过3,000种。",155,112,112,0,7,17,31,35,18,4,22,0.19642857142857142,4,-18,2.4642857142857144,
688133_1208611098_glm4_dewrap_join_chunk_0003,688133,泰坦科技,1208611098,3,14,results/glm4_dewrap_join_pilot50_20260705/chunks/688133_1208611098_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7329,6841,3990,3990,14,3990,234,234,公司业务不涉及具体生产环节，安全生产主要集中于研发、分析检测及存储，报告期内未发生重大安全生产事故，亦不存在因违反环保法律法规遭受重大处罚的情形。阿达玛斯实验室分析检测及研发已办理环评，2014年取得专业技术分析实验室环评批复并于2017年通过竣工验收，募投研发分析技术中心扩建项目和工艺开发中心新建项目分别取得环评审批。公司危险废物委托具备资质的第三方处置，固体废物可确保100%处置；橙志环保评价认为环保设施正常有效运行，徐汇、松江主管部门出具报告期环保守法证明。,117,116,116,0,14,70,13,11,7,1,8,0.06896551724137931,3,-5,1.396551724137931,
688133_1208611098_glm4_dewrap_join_chunk_0004,688133,泰坦科技,1208611098,4,14,results/glm4_dewrap_join_pilot50_20260705/chunks/688133_1208611098_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7399,6971,3999,3999,14,3999,279,279,公司所处科学服务行业中，综合服务企业通过自主品牌和第三方品牌、销售渠道及仓储物流系统提供稳定服务，较符合行业发展趋势。国内外资巨头几乎垄断高端产品，国内企业多规模较小、品种单一，公司已形成完整产品体系和成熟自主品牌。公司累计服务超过3万家客户、超过100万科学家和质量控制人员，覆盖世界500强企业超过150家及国内985、211工科高校，并获得中国化学试剂行业十强企业等荣誉。2019年公司营业收入11.44亿元，国内同行对比中SKU超过60万，发明专利11项、实用新型13项、外观设计14项，合计38项专利，四大产品体系使其具备综合科学服务解决方案能力。,140,122,122,0,9,71,15,10,12,5,17,0.13934426229508196,4,-13,1.6721311475409837,
688133_1208611098_glm4_dewrap_join_chunk_0005,688133,泰坦科技,1208611098,5,14,results/glm4_dewrap_join_pilot50_20260705/chunks/688133_1208611098_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7410,7101,3994,3994,14,3994,238,238,公司与国药试剂同为综合科学服务提供商，商业模式与国外巨头相似，拥有自主品牌产品、丰富产品矩阵及国内销售网络和仓储物流系统；疫情期间，公司仓储物流体系在一定程度上保障华东客户应急物资需要并稳定经营。公司相较阿拉丁、洁特生物、安谱实验、西陇科学等产品型服务商，在细分产品深度方面存在一定劣势，但不影响其科学服务行业领先地位。公司竞争优势来自技术创新，在原材料供应体系、产品体系、平台体系、物流及仓储系统等方面积累能力，并在合成制备、纯化分离、分析检测等领域形成体系化核心技术组合。,119,66,66,0,2,38,12,8,5,1,6,0.09090909090909091,3,-3,1.6818181818181819,
