custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,summary_glm4_tokens,Summary_len_proxy,Summary_len_glm4,Redundancy_chunk_proxy,Redundancy_chunk_glm4,Redundancy_chunk_proxy_w99,Redundancy_chunk_glm4_w99,innovation_terms_all_union,innovation_terms_without_target,innovation_rate_all_union,innovation_rate_without_target,source_glm_batch,source_dir,source_shard
688116_1206936843_glm4_dewrap_join_chunk_0007,688116,天奈科技,1206936843,7,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688116_1206936843_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6102,5596,3772,3772,14,3772,288,288,"公司主要产品为碳纳米管粉体和碳纳米管导电浆料，2018年-2019年6月期间，碳纳米管导电浆料销售收入占比超过99%。公司客户包括比亚迪、宁德时代（CATL）、天津力神等主流动力锂电池生产企业，2018年前十大动力锂电池企业中除国轩高科、比克电池外均为公司客户。公司碳纳米管导电浆料产品凭借更少的添加量和更优的导电性得到主流动力锂电池企业的认可，并成为多数企业的主要供应商。2018年公司碳纳米管导电浆料销量达7,891.31吨，产能利用率72.06%。公司前五大客户销售收入占当期营业收入比例较高，2019年1-6月合计占比54.69%，其中比亚迪销售收入占比32.42%。",144,62,62,0,15,18,12,8,6,3,9,0.1451612903225806,6,-3,1.6935483870967742,,172,144,172,26.194444444444443,21.930232558139537,,,43,14,11.399787910922589,3.711558854718982,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard2_20260707
688116_1206936843_glm4_dewrap_join_chunk_0008,688116,天奈科技,1206936843,8,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688116_1206936843_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5808,5052,3804,3804,14,3804,297,297,公司向比亚迪、新能源科技（ATL）、宁德时代（CATL）、天津力神等知名锂电池企业销售浆料，2019年1-6月前五大客户销售额合计8919.13万元。报告期内，公司前五大客户销售金额占营业收入比例分别为69.84%、71.08%、57.46%和54.69%，客户集中度较高。公司主要原材料为NMP、丙烯、分散剂、液氮等，其中NMP占比最大，2019年1-6月采购金额达6210.74万元，占原材料采购总额的67.20%。报告期内，原材料成本占主营业务成本比例分别为68.44%、65.97%、68.85%和57.04%。NMP市场价格受上游BDO价格上涨影响，公司采购单价随市场价格变动而变动。,149,56,56,0,0,0,0,28,28,0,28,0.5,6,-22,3.5,,175,149,175,25.530201342281877,21.737142857142857,,,33,13,8.675078864353312,3.4174553101997898,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard2_20260707
688116_1206936843_glm4_dewrap_join_chunk_0009,688116,天奈科技,1206936843,9,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688116_1206936843_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5929,5206,3791,3791,14,3791,235,235,"公司主要供应商包括江苏天华富邦科技有限公司、载元派尔森新能源科技有限公司等，2018年采购总额为12,737.66万元，占采购总额的81.19%。公司不存在向单个供应商的采购比例超过采购总额的50%或严重依赖少数供应商的情况。公司拥有固定资产32,025.28万元，其中机器设备14,494.65万元，房屋及建筑物16,939.33万元。公司已获得中国国家知识产权局授权8项发明专利及16项实用新型专利，美国知识产权局授权3项发明专利以及日本特许厅授权1项实用新型专利。",118,54,54,0,15,12,10,8,6,3,9,0.1666666666666666,5,-4,1.7592592592592593,,131,118,131,32.1271186440678,28.938931297709924,,,110,35,29.016090741229227,9.232392508572936,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard2_20260707
688116_1206936843_glm4_dewrap_join_chunk_0010,688116,天奈科技,1206936843,10,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688116_1206936843_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6534,5932,3963,3963,14,3963,217,217,发行人拥有多项实用新型专利，包括碳纳米管导电材料制备设备、分散装置、纯化设备等，用于碳纳米管浆料和石墨烯浆料的生产。发行人还拥有多项发明专利，包括碳纳米管导电材料连续高温纯化设备、石墨烯粉体制备系统等。发行人与清华大学签署了独占专利许可协议，获得19项发明专利的独占许可使用权，并拥有再授权的权利。这些专利为公司碳纳米管产品的产业化制备提供了基础理论和技术支持。相关发明专利涉及公司碳纳米管产品的生产环节，包括催化剂制备、纯化处理等。,109,23,62,1,0,0,0,0,23,0,23,1.0,5,-18,4.0,,127,109,127,36.357798165137616,31.20472440944882,,,163,129,41.13045672470351,32.55109765329296,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard2_20260707
688116_1206936843_glm4_dewrap_join_chunk_0011,688116,天奈科技,1206936843,11,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688116_1206936843_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6649,6252,3986,3986,14,3986,233,233,公司掌握纳米聚团流化床宏量制备碳纳米管技术，实现从实验室公斤级到工业化吨级连续生产，并开发碳纳米管导电浆料产品，应用于锂电池领域。公司拥有6项商标和8项软件著作权，全部用于碳纳米管制备工艺相关系统管理。公司核心技术包括纳米聚团流化床宏量制备碳纳米管技术、碳纳米管导电浆料制备及产业化技术、碳纳米管纯化技术、第二代及第三代催化剂及碳纳米管产品技术、十吨级以上碳纳米管连续化生产技术、碳纳米管导电母粒和高分子复合材料制备技术。公司已实现三代产品量产，并拓展下游应用领域。,117,48,48,0,12,10,8,10,6,2,8,0.1666666666666666,5,-3,1.875,,147,117,147,34.06837606837607,27.1156462585034,,,276,155,69.24234821876568,38.8861013547416,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard2_20260707
688116_1206936843_glm4_dewrap_join_chunk_0012,688116,天奈科技,1206936843,12,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688116_1206936843_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6221,5883,3962,3962,14,3962,284,284,公司掌握纳米聚团流化床宏量制备碳纳米管技术，实现碳纳米管从实验室级到吨级的工业化连续生产，产品纯度高于97.5%。公司拥有碳纳米管导电浆料制备及产业化技术，浆料细度小于10μm，碳管含量最高达8%。公司核心技术产品收入占全部产品销售收入100%。公司第一代产品采用纳米聚团流化床宏量制备技术，第二代采用定向生长流化床宏量制备技术，第三代采用尖晶石复合催化剂流化床宏量制备技术。公司碳纳米管导电浆料产品的单一有害金属杂质含量控制在1ppm以下，纯度最高达99.9%，满足高端锂电池市场需求。公司已获得8项发明专利及16项实用新型专利，并参与制定碳纳米管导电浆料国家标准。,142,48,48,0,0,0,0,12,24,12,36,0.75,6,-30,4.0,,175,142,175,27.901408450704224,22.64,,,228,131,57.546693589096414,33.06410903584049,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard2_20260707
688116_1206936843_glm4_dewrap_join_chunk_0013,688116,天奈科技,1206936843,13,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688116_1206936843_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6119,5632,3783,3783,14,3783,256,256,公司碳纳米管产品已从第一代发展到第三代，长径比从10-15提升至5-10，纯度达99.9%。公司碳纳米管导电浆料产品性能行业领先，被比亚迪、CATL等国内一流锂电池企业广泛使用。公司掌握碳纳米管催化剂制备技术，拥有定向生长流化床宏量制备碳纳米管技术及尖晶石复合催化剂技术，并已申请发明专利。公司承担多项国家级和省市级科研项目，包括863计划项目等。公司研发成果获得国家绿色工厂、江苏省科学技术奖等多项荣誉。公司正在研发超长定向碳纳米管阵列、单/双壁碳纳米管制备工艺及设备等，预计将推出第四代、第五代导电浆料产品。,128,60,60,0,10,15,12,13,7,3,10,0.1666666666666666,6,-4,2.0166666666666666,,159,128,159,29.5546875,23.79245283018868,,,256,103,67.67116045466561,27.227068464181865,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard2_20260707
688116_1206936843_glm4_dewrap_join_chunk_0014,688116,天奈科技,1206936843,14,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688116_1206936843_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,4564,4251,2621,2621,14,2621,288,288,"公司研发项目包括碳纳米管导电材料、锂电池用高效碳纳米管导电浆料等，2018年已完成项目实现碳纳米管连续高温纯化，提高产品纯度并降低成本，使第二代产品毛利率提高约2个百分点。2018年该部分产品收入为6,247.61万元。公司研发费用占营业收入比例在5%左右，2019年1-6月研发费用为1,020.09万元。公司研发方向集中于提高碳纳米管长径比和碳纯度，拓展其在锂电池以外领域的应用。公司共有研发人员42人，其中博士6人，硕士11人，核心技术人员具有丰富研发经验。公司研发内部控制制度完善，执行情况良好。公司拥有1家境外全资子公司BVI天奈，主要持有专利及专有技术等无形资产。",144,48,48,0,15,12,8,7,5,1,6,0.125,6,0,1.5416666666666667,,176,144,176,18.20138888888889,14.892045454545457,,,244,90,93.09423884013736,34.338038916444106,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard2_20260707
688139_1206999086_glm4_dewrap_join_chunk_0001,688139,海尔生物,1206999086,1,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688139_1206999086_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6597,6158,3977,3977,12,3977,278,278,发行人主营业务为生物医疗低温存储设备的研发、生产和销售，并提供物联网生物科技综合解决方案。公司产品覆盖-196℃至8℃全温度范围，主要收入来自低温存储设备。发行人打破国外垄断，荣获国家科技进步奖和“国家高新技术产业化十年成就奖”，市场份额位居国产品牌首位。公司参与起草9项国家行业标准及WHO国际标准。报告期内，主营业务收入稳定增长，主要应用于生物样本库、药品与试剂安全、疫苗安全、血液安全等领域。发行人成功将物联网技术与生物医疗低温存储技术融合创新，推出物联网智慧血液安全解决方案和物联网智慧疫苗接种解决方案，支持中国临床用血技术规范升级和疫苗管理升级。,139,60,60,0,5,15,18,12,7,3,10,0.1666666666666666,6,-4,2.1666666666666665,,144,139,144,28.611510791366907,27.618055555555557,,,80,35,20.115665074176512,8.800603469952225,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard2_20260707
688139_1206999086_glm4_dewrap_join_chunk_0002,688139,海尔生物,1206999086,2,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688139_1206999086_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6567,6197,3922,3922,12,3922,361,361,发行人推出物联网血液安全及信息共享管理方案，包括物联网血液冷藏箱、物联网转运箱以及智能血液信息管理系统（IBIMS），在青岛大学附属医院等落地。发行人主要产品包括超低温保存箱、低温保存箱、恒温冷藏箱和生物安全产品，报告期内主要产品收入构成显示超低温保存箱收入最高。发行人产品针对不同应用场景研发，如超低温保存箱用于政府科研机构保存病毒等，恒温冷藏箱用于医院保存血液。发行人销售模式以经销为主，2016年至2019年1-3月经销收入占主营业务收入比例分别为94.50%、82.50%、76.07%及85.00%。发行人通过母公司及全资子公司海特生物进行国内经销商管理，报告期内签订《合作经销协议》的经销商数量分别为114家、112家、109家及134家。发行人对经销商给予月度、季度、年度返利，返利政策根据各年业务情况调整。,181,54,54,0,10,15,12,10,5,2,7,0.1296296296296296,6,-1,1.8333333333333333,,208,181,208,21.668508287292816,18.85576923076923,,,64,38,16.31820499745028,9.688934217236104,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard2_20260707
688139_1206999086_glm4_dewrap_join_chunk_0003,688139,海尔生物,1206999086,3,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688139_1206999086_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7106,6507,3962,3962,12,3962,361,362,发行人通过经销商模式销售医疗器械，包括低温保存箱、生物安全柜等产品，终端客户涵盖医疗机构、高校、研究机构等。报告期内，与发行人存在关联关系的经销商主要为海尔系公司，2016年-2019年销售额合计约1000万元。发行人通过联动返利机制激励经销商完成销售目标，并加强经销商资质管理，对无资质或资质不全的经销商采取终止合作或停止销售相应产品等措施。发行人通过海外经销商拓展国际市场，并设立直销团队服务特定客户。公司建立了覆盖全国的售后服务网络，提供上门安装和3年质保服务。发行人主营业务为低温存储设备的研发、生产和销售，主要产品包括超低温保存箱、物联网超低温保存箱等，生产工艺包括箱体部件安装与发泡、箱体总装、性能测试和入库前验货等环节。公司通过了ISO 14001:2015环境管理体系认证，生产经营过程中未发生环境污染事故。,181,60,60,0,15,10,12,8,10,5,15,0.25,6,-9,2.05,,201,181,201,21.88950276243094,19.71144278606965,,,47,28,11.862695608278647,7.067137809187279,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard2_20260707
688139_1206999086_glm4_dewrap_join_chunk_0004,688139,海尔生物,1206999086,4,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688139_1206999086_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7440,7062,3971,3971,12,3971,217,217,"国家政策支持医疗器械创新和产业化，推动国产设备配置。全球医疗器械市场2017年规模4,050亿美元，中国2017年市场规模4,425亿人民币，2008-2017年复合增长率23.56%。生物医疗低温存储设备是生物医疗领域重要基础设施，用于存储生物样本、血液、疫苗和药品。全球生物医疗低温存储市场规模2018年达27.47亿美元，中国2018年市场规模1.45亿美元。国内企业已实现低温存储设备的技术研发突破及产业化生产，实现进口替代。",109,54,54,0,18,20,8,5,2,1,3,0.0555555555555555,5,2,1.1851851851851851,,116,109,116,36.43119266055046,34.23275862068966,,,130,63,32.73734575673634,15.865021405187608,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard2_20260707
688139_1206999086_glm4_dewrap_join_chunk_0005,688139,海尔生物,1206999086,5,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688139_1206999086_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7440,7179,3982,3982,12,3982,243,243,发行人通过物联网技术提升疫苗存储管理和接种过程的自动化程度，减少人为疏漏。血液信息化管理产生对物联网存储设备的新增需求，通过物联网技术可减少血液转运时间，提高用血效率。生物样本库存在较大的物联网存储管理需求，通过物联网技术可实现对样本及相关信息的高效管理。发行人深耕低温存储设备研发、生产和销售领域近20年，掌握低温存储设备制造领域各项领先核心技术，市场份额位居国产品牌公司首位。发行人率先推出基于物联网的解决方案，建立了疫苗、血液物联网示范样板，取得或申请了相关专利，形成了先发优势。,122,42,42,0,10,15,8,5,3,1,4,0.0952380952380952,5,1,1.5,,129,122,129,32.63934426229508,30.868217054263567,,,140,38,35.15821195379206,9.542943244600702,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard2_20260707
